"recid","delta","age","hsged","yearearn","white","children","jtpa","treatment","single","male","days"
316368,1,20,0,0,0,1,1,0,1,0,225
316373,1,18,0,4000,1,1,1,1,1,0,367
316375,1,29,0,0,1,1,1,1,0,0,385
316376,0,44,1,0,0,0,0,1,0,0,1330
316378,1,21,1,0,0,0,0,0,1,1,384
316379,0,19,0,0,0,1,1,0,1,0,708
316384,1,30,1,0,1,1,1,1,0,0,650
316386,1,26,1,0,1,1,1,1,0,1,362
316390,1,18,0,98,1,0,0,0,1,1,51
316395,0,28,1,4584,0,1,0,0,0,0,392
316398,0,18,0,5400,1,0,0,1,1,0,818
316400,1,19,0,1160,1,0,1,1,1,0,114
316402,1,19,1,2000,0,0,1,1,1,0,58
316403,1,22,1,0,0,0,1,1,1,0,90
316406,1,31,1,0,0,1,0,0,1,0,275
316408,1,26,0,6688,1,1,1,1,1,1,12
316411,1,20,0,2800,1,0,0,1,1,1,460
316412,1,21,1,400,1,1,1,1,0,0,392
316413,1,33,0,0,0,1,1,0,1,0,265
316414,1,16,0,150,1,0,1,1,1,1,384
316419,1,25,1,0,1,1,0,0,0,0,98
316420,1,52,0,2000,1,0,0,0,1,1,438
316421,1,21,0,8534,1,1,0,1,0,1,52
316422,1,33,0,1500,1,1,0,1,0,0,98
316429,1,69,0,0,1,0,1,1,0,0,116
316431,1,34,0,2500,0,0,0,1,1,1,483
316434,0,30,0,3100,1,0,1,1,0,1,726
316435,0,56,0,5000,1,0,1,1,0,0,602
316438,1,26,0,500,0,0,1,1,1,1,18
316439,1,37,1,4263,0,0,1,1,1,1,482
316441,1,37,0,0,1,1,1,1,0,1,379
316442,1,23,0,0,0,0,1,1,1,0,472
316443,1,19,1,400,0,0,1,1,1,0,21
316449,1,47,1,4200,1,0,0,0,0,0,51
316450,1,21,0,1200,1,0,0,1,1,1,5
316452,1,22,1,0,0,0,0,0,1,1,213
316453,1,24,1,0,1,1,1,1,0,1,110
316456,0,49,1,4500,0,1,0,0,0,0,602
316459,1,23,1,6800,1,1,0,0,0,0,95
316465,1,26,0,1000,0,0,0,0,1,1,399
316470,1,54,0,1400,1,0,1,1,0,0,122
316471,1,25,1,0,0,1,0,0,1,0,213
316472,1,21,1,2000,1,0,1,0,1,1,276
316475,1,42,0,1800,1,1,1,1,0,1,459
316477,1,57,0,23462,1,0,1,1,0,1,145
316478,1,21,1,2364,1,0,1,1,1,1,87
316486,0,35,0,0,0,1,0,1,1,0,477
316487,1,34,0,360,0,1,0,1,0,0,10
316488,1,60,0,16000,0,1,1,1,0,0,105
316489,0,21,0,800,0,1,1,1,0,0,579
316497,1,35,1,2844,1,1,1,1,0,0,75
316500,1,22,1,4000,1,0,1,1,1,1,28
316505,1,28,1,19000,1,1,1,1,0,0,375
316507,1,20,1,149,0,0,0,1,1,0,317
316510,0,27,0,0,0,0,1,1,0,1,777
316511,0,34,1,4000,1,0,1,1,0,1,588
316514,1,47,1,6894,1,1,0,0,0,0,74
316515,1,18,0,1200,0,0,0,1,1,1,222
316516,1,24,1,2904,0,0,1,1,1,1,321
316517,1,18,1,600,0,0,0,0,1,0,612
316518,1,24,1,3200,1,0,0,1,1,1,136
316521,1,47,0,4823,1,1,0,0,0,0,241
316523,1,45,0,2000,0,0,1,1,0,0,571
316524,1,29,0,400,0,0,0,1,1,1,14
316526,1,23,1,2300,1,1,0,0,0,0,338
316527,1,33,0,0,0,1,1,1,0,0,201
316530,1,19,1,0,0,1,1,1,1,0,313
316532,1,36,1,0,0,1,0,1,0,1,51
316535,1,18,0,0,0,1,1,1,1,0,91
316541,0,51,0,0,0,1,0,0,0,0,578
316547,1,24,1,2000,1,1,0,0,0,0,283
316554,1,34,0,2820,1,1,0,0,0,0,20
316557,1,29,1,5400,1,1,0,1,0,1,20
316559,1,23,0,7000,1,1,0,0,0,1,42
316561,1,16,0,0,0,0,1,1,1,0,515
316568,1,17,0,2500,0,0,0,1,1,1,429
316569,1,20,0,2000,0,0,1,1,1,0,432
316570,1,18,0,352,1,0,0,1,1,0,109
316573,0,36,1,0,0,1,1,1,1,0,698
316575,1,27,0,0,0,0,0,1,0,1,72
316584,1,33,0,8000,1,0,0,1,1,1,165
316586,1,25,0,1000,0,0,0,0,1,0,89
316592,1,33,1,0,1,1,0,1,0,1,192
316594,1,39,1,0,1,1,1,1,0,0,532
316595,1,20,1,4000,1,0,1,1,1,1,91
316598,1,67,1,5690,1,0,1,1,0,0,171
316604,1,38,0,0,0,0,0,0,1,1,49
316605,0,30,1,0,0,1,1,0,0,0,580
316606,1,41,1,5962,1,0,0,1,0,0,307
316608,1,27,1,0,0,0,1,1,1,1,297
316609,0,20,0,804,0,1,0,0,0,0,568
316614,1,56,0,3600,1,0,1,1,0,0,299
316615,1,30,1,0,1,1,1,1,0,0,58
316621,0,33,0,0,1,1,1,1,0,0,591
316624,0,49,0,0,1,0,1,1,1,0,680
316627,0,26,1,8400,0,1,0,0,0,1,1197
316628,1,31,1,14000,1,1,0,0,0,1,255
316631,1,30,1,0,0,0,1,1,1,0,174
316632,0,34,1,0,0,1,1,1,1,0,597
316635,1,23,1,0,1,1,1,1,0,0,145
316638,1,34,0,0,0,1,0,1,0,0,370
316639,1,21,1,0,1,0,0,1,1,1,373
316640,0,61,1,8481,1,0,0,0,0,0,853
316641,1,34,1,8936,0,1,1,1,1,0,44
316642,1,31,0,5000,1,1,0,1,0,0,64
316643,1,22,1,0,0,1,1,1,1,1,64
316644,0,46,0,0,1,1,0,0,0,1,526
316647,1,30,0,9300,1,1,0,0,0,1,94
316648,0,18,0,0,0,0,1,1,1,0,687
316649,1,21,1,0,1,0,0,1,1,0,442
316651,1,20,0,2625,1,0,1,1,1,0,56
316654,1,46,0,0,0,1,1,1,0,0,1
316655,1,23,1,4000,0,1,1,1,1,1,51
316657,0,22,0,0,1,1,0,0,0,1,548
316659,1,21,1,0,0,0,1,1,1,1,312
316663,0,23,0,0,1,1,1,1,1,0,636
316664,1,19,1,130,1,0,0,0,1,1,441
316666,1,19,1,1000,1,0,1,1,0,1,96
316668,1,22,1,7900,1,1,1,1,0,1,52
316669,1,18,0,200,0,0,1,1,1,1,20
316674,1,31,1,6400,1,1,1,1,0,0,169
316675,1,40,1,0,1,0,1,1,0,0,30
316677,1,26,1,0,1,0,0,0,1,1,2
316680,1,19,1,4000,1,1,0,1,0,0,93
316684,1,42,1,0,1,0,1,1,0,0,224
316688,1,17,0,0,1,0,0,1,1,1,9
316692,0,26,1,1900,0,0,1,1,1,0,493
316693,1,24,0,0,1,0,0,1,1,0,511
316696,1,20,0,7235,1,0,1,1,1,0,13
316699,1,48,0,0,1,0,0,1,0,0,587
316700,1,28,0,0,1,1,1,1,0,1,83
316706,1,18,0,0,0,0,0,0,1,0,254
316707,1,19,1,2748,0,1,1,1,1,0,21
316709,1,33,1,168,1,1,1,1,1,0,383
316710,1,27,0,10000,1,1,1,1,0,0,94
316711,0,43,1,0,0,1,1,1,0,1,364
316713,1,28,1,0,0,1,1,1,1,0,290
316715,1,27,0,4973,1,1,0,0,0,1,22
316716,1,17,0,500,1,0,0,0,1,0,205
316720,1,23,1,0,0,0,1,1,1,1,74
316721,0,31,0,3500,1,1,1,1,0,0,698
316722,1,32,0,4840,0,1,0,0,1,0,50
316723,0,22,1,0,0,1,0,0,1,0,867
316724,0,45,0,2349,0,1,0,1,1,0,666
316725,1,19,0,0,0,0,1,1,1,1,79
316726,0,20,0,6000,0,1,0,0,1,0,1376
316728,1,27,0,150,0,0,1,0,1,0,452
316733,1,18,0,3000,0,0,0,0,1,1,8
316734,1,25,1,3000,0,1,1,1,1,0,104
316735,1,22,0,5000,0,0,0,1,1,1,6
316736,1,33,1,4680,1,1,1,1,0,0,47
316737,1,18,0,1900,0,0,1,1,1,0,204
316740,0,26,1,0,0,1,0,0,1,0,611
316741,1,70,0,0,1,0,0,1,0,1,520
316742,1,23,1,1750,1,0,0,1,1,1,734
316743,0,16,0,0,0,1,1,0,1,0,871
316744,1,26,0,0,1,0,1,1,0,0,371
316749,1,21,1,2000,1,0,0,1,1,1,267
316750,1,34,1,6000,1,0,1,1,0,1,67
316751,1,26,0,3000,1,0,1,1,0,0,3
316754,1,19,0,80,1,0,1,1,0,0,169
316756,1,18,0,700,1,0,0,1,1,1,294
316759,1,44,1,57,1,1,1,1,0,0,172
316761,1,18,0,700,0,0,0,1,1,1,121
316764,1,30,1,12795,0,0,0,0,1,1,185
316765,1,23,1,4000,1,0,1,1,1,1,762
316771,1,29,0,0,0,1,0,0,0,0,193
316773,0,22,1,14560,0,0,0,0,1,1,379
316776,0,17,0,0,0,0,0,1,1,0,1241
316784,1,27,1,6000,1,1,0,1,0,1,116
316787,1,36,0,4000,1,1,1,1,0,1,64
316789,1,33,1,300,1,1,1,1,0,1,25
316791,1,22,1,9000,1,0,0,0,1,1,274
316796,1,35,0,0,0,0,1,1,0,1,217
316797,1,17,0,400,1,0,1,0,0,0,113
316798,1,26,1,0,0,0,0,0,1,1,68
316804,0,36,1,584,0,1,0,0,1,0,794
316805,1,64,0,0,0,0,0,1,0,0,237
316806,0,32,1,0,1,0,1,1,1,1,559
316807,1,31,0,250,1,0,0,0,1,0,253
316808,1,17,0,0,0,1,0,1,1,0,580
316814,1,34,1,0,1,1,0,0,0,0,382
316818,1,26,0,5000,0,1,0,1,1,0,68
316821,1,30,1,6000,0,1,1,1,1,0,174
316823,1,23,0,1000,1,0,1,0,1,0,140
316824,1,22,0,1200,1,0,1,0,1,0,53
316825,1,24,0,700,1,1,1,1,0,0,188
316827,1,18,1,0,0,0,0,1,1,0,112
316828,0,24,0,0,0,1,1,1,1,0,631
316829,1,35,0,0,0,1,0,1,1,0,386
316833,1,21,0,998,0,0,1,1,1,1,27
316834,1,26,0,1700,0,0,0,0,1,1,190
316839,1,31,1,0,0,1,0,0,1,0,508
316841,1,18,1,2000,1,1,1,1,1,0,355
316842,0,46,0,0,1,0,1,1,0,1,953
316844,1,27,1,1400,1,1,1,1,0,0,304
316848,1,28,1,3640,0,0,0,1,1,1,35
316850,1,25,1,5545,1,1,1,1,0,0,21
316853,1,39,0,4368,0,0,0,1,1,0,525
316855,1,24,1,2658,1,0,0,0,1,1,530
316858,1,26,0,6000,1,0,1,1,0,1,11
316861,1,20,0,1750,0,0,0,1,1,0,227
316864,1,32,0,350,1,1,0,0,0,0,88
316866,0,25,0,0,1,1,0,1,0,0,664
316867,1,20,1,4000,1,0,0,0,1,1,143
316870,0,34,0,3000,0,1,1,1,0,0,707
316871,1,24,0,0,0,1,1,1,1,0,624
316873,0,42,1,0,0,1,1,1,0,0,827
316874,1,28,1,4620,1,0,1,1,0,0,470
316883,1,40,0,10800,1,0,1,1,1,0,1
316889,0,50,0,0,1,0,0,1,1,1,771
316896,1,20,0,3747,1,1,0,1,1,0,57
316901,1,25,0,1500,0,0,0,1,1,1,128
316905,1,21,1,11500,0,1,0,1,1,0,385
316908,1,23,1,9000,1,1,0,0,0,1,37
316911,1,17,0,163,1,0,0,0,1,1,397
316912,1,32,0,0,0,1,0,1,0,0,576
316914,0,26,0,0,1,1,0,0,0,0,602
316917,1,39,1,40,1,0,1,1,0,1,47
316918,0,31,1,3240,1,1,0,0,0,0,544
316923,0,29,0,2040,0,0,0,0,1,0,1104
316925,1,32,1,13000,0,0,0,0,1,1,210
316926,1,26,0,0,0,0,1,1,1,1,280
316928,1,32,1,0,1,1,1,1,0,0,142
316931,1,19,0,0,1,0,0,0,1,1,23
316940,1,37,1,2400,1,1,0,1,0,1,46
316941,0,20,0,2160,0,1,0,0,1,0,434
316942,1,40,0,4800,1,1,1,1,0,1,48
316944,0,43,0,8400,0,0,1,1,0,1,621
316948,1,19,1,320,0,1,0,0,0,0,181
316951,1,22,0,150,0,1,1,1,1,0,638
316955,1,20,1,8000,1,0,0,0,0,1,14
316961,1,21,1,0,0,1,1,1,0,0,388
316964,1,35,1,0,0,1,0,0,0,0,684
316965,1,19,1,0,0,0,1,1,1,0,442
316969,1,27,1,1293,1,1,1,1,0,0,112
316974,1,16,0,0,0,0,0,1,1,1,43
316976,0,39,0,0,1,0,1,1,1,0,490
316978,1,28,0,5840,0,0,1,1,1,0,472
316979,1,43,0,0,0,1,1,1,0,0,160
316983,1,35,0,600,1,0,0,0,1,1,236
316985,0,27,0,150,0,1,0,0,1,0,372
316987,0,19,0,200,0,0,0,1,1,0,907
316988,1,20,1,10000,1,0,1,1,1,1,41
316989,1,18,1,2500,1,0,0,1,1,1,171
316990,1,31,0,3000,1,1,1,1,0,0,163
316991,1,23,0,0,1,0,0,1,1,1,114
316993,1,18,0,330,1,0,1,0,1,1,341
316996,1,21,0,10350,1,0,1,1,1,1,26
317000,0,26,1,0,1,1,1,1,0,0,964
317005,0,38,1,0,0,0,0,0,0,0,589
317007,0,36,0,4760,1,0,1,1,1,0,476
317009,1,29,0,0,0,0,0,1,1,1,402
317010,1,33,1,8000,1,1,0,0,0,0,212
317012,1,44,1,6000,0,1,0,0,0,0,422
317015,1,18,0,1700,0,0,0,1,1,1,584
317019,1,26,0,10000,0,0,0,0,1,1,87
317020,1,39,1,3513,1,0,0,0,0,1,602
317021,1,17,1,0,0,0,1,1,1,0,620
317023,0,28,0,3456,1,0,1,1,1,0,619
317025,1,17,1,400,0,0,0,1,1,1,385
317026,1,23,0,7000,0,1,1,1,1,1,42
317027,1,28,1,7900,1,1,1,1,0,1,14
317028,0,26,1,0,0,1,1,0,1,0,566
317036,0,18,0,1120,1,0,0,1,1,1,614
317038,1,38,0,5300,0,1,0,1,1,0,503
317042,1,23,1,8000,1,0,0,1,0,0,13
317047,0,20,0,0,1,1,1,1,0,0,1071
317048,1,34,0,4500,0,1,0,0,0,1,597
317050,1,19,1,1500,0,0,1,1,1,0,13
317052,0,24,1,0,1,0,0,0,1,0,939
317053,1,23,1,3700,1,1,0,0,0,1,68
317058,0,19,1,0,0,1,1,1,1,0,1098
317059,1,19,0,0,0,0,1,1,1,0,184
317061,1,23,1,110,1,1,1,1,0,0,30
317065,1,50,1,369,1,0,0,1,0,0,59
317066,0,17,0,500,0,0,0,1,1,1,1035
317068,1,22,0,211,1,0,1,1,0,1,60
317069,1,18,1,0,0,1,0,0,0,0,479
317073,1,35,0,0,0,0,1,1,0,0,47
317074,1,26,1,6540,1,0,0,1,1,0,270
317084,1,21,0,7680,0,0,1,1,1,1,111
317085,0,27,0,1500,0,1,1,0,0,0,1334
317092,0,19,1,2500,1,1,1,1,0,0,540
317095,1,18,1,2080,0,0,1,1,1,0,110
317103,1,18,0,0,0,0,1,1,1,1,306
317105,1,42,1,4500,1,1,0,0,0,0,53
317106,1,45,0,0,0,1,0,0,0,0,97
317107,1,25,0,0,1,1,1,1,0,0,164
317108,0,44,1,0,1,1,0,1,0,0,544
317109,1,17,0,480,1,0,1,1,1,1,502
317110,1,17,0,0,0,0,1,1,1,1,21
317111,1,36,1,3000,1,1,1,1,0,0,358
317120,1,55,0,0,1,0,1,1,0,1,38
317121,1,17,0,0,1,0,0,0,1,1,366
317123,1,23,0,7060,1,1,1,1,0,1,6
317126,1,17,0,0,0,1,0,1,1,1,410
317131,1,33,1,16000,1,1,0,0,0,0,308
317134,0,34,1,0,0,0,0,0,1,1,751
317136,0,20,0,220,0,0,0,0,1,0,612
317141,1,26,0,0,0,1,0,0,1,0,370
317143,1,17,0,0,0,0,0,1,1,0,372
317145,1,23,1,650,1,1,1,0,0,0,34
317151,0,29,1,0,0,1,0,0,1,0,602
317153,0,19,1,0,1,1,0,1,1,0,759
317163,1,38,1,0,1,1,1,1,0,0,57
317167,1,23,1,854,1,0,0,0,0,1,536
317171,1,24,0,0,0,1,0,1,1,0,37
317172,1,22,0,500,1,1,1,1,0,0,615
317177,1,21,1,9360,0,0,1,1,1,1,185
317181,1,20,1,3215,1,0,1,0,1,1,95
317183,0,19,0,1580,0,0,0,1,1,1,421
317185,1,19,1,2600,1,0,0,0,1,0,39
317186,0,27,1,0,0,1,1,1,0,0,739
317187,1,32,1,2400,1,1,0,0,0,0,291
317193,0,39,0,0,1,0,0,1,1,1,737
317194,1,18,1,0,0,0,1,1,1,0,638
317196,0,16,0,0,0,0,0,0,1,0,995
317200,1,19,0,2800,1,1,1,1,0,0,52
317201,1,30,0,5200,1,1,1,1,0,0,191
317203,1,16,0,500,1,0,0,1,1,1,433
317208,1,17,0,0,1,0,1,1,1,0,258
317209,1,50,1,8000,0,0,1,1,1,1,160
317211,1,38,0,7324,1,1,1,1,0,0,105
317216,1,25,1,0,0,0,1,1,1,1,69
317217,0,41,0,0,0,0,1,1,0,1,674
317224,0,31,1,0,1,1,1,1,1,0,1020
317226,1,18,0,0,0,0,1,1,1,0,114
317231,1,53,0,2400,1,1,1,1,0,0,20
317237,1,38,1,15000,1,1,1,1,0,1,189
317239,1,19,1,1000,1,0,0,1,1,1,408
317241,1,28,1,8400,0,1,0,0,0,0,294
317250,1,60,1,40,1,0,0,0,0,0,3
317264,0,43,0,19000,0,1,1,1,0,1,582
317267,1,18,0,2500,1,0,1,1,1,1,30
317269,0,29,0,0,1,1,0,0,0,0,588
317274,1,39,0,0,0,1,0,1,0,1,157
317275,1,26,0,10135,1,0,1,1,0,1,103
317276,1,31,1,1967,1,1,1,1,0,0,174
317279,1,63,1,0,1,0,1,1,1,0,63
317281,1,31,1,3100,1,0,1,1,1,1,9
317283,1,37,1,0,1,1,1,1,0,1,82
317285,1,38,0,5000,1,1,0,0,0,0,4
317288,1,22,1,240,1,0,1,0,0,0,287
317290,1,24,1,3100,1,0,0,0,1,0,271
317293,1,34,1,5500,1,1,1,1,0,0,24
317296,1,20,1,4188,1,1,1,1,0,0,6
317298,1,20,0,500,0,1,0,0,1,1,448
317299,1,19,0,700,0,0,0,0,1,0,144
317301,1,28,1,6779,0,1,0,0,0,1,420
317306,1,21,1,140,0,0,0,1,1,1,554
317307,1,18,0,700,0,0,1,1,1,1,208
317309,1,36,1,0,0,1,1,1,0,0,146
317311,1,16,0,230,1,0,1,1,1,1,485
317312,1,60,1,960,1,0,1,1,0,0,29
317313,0,42,1,1500,1,0,1,1,1,0,705
317314,1,38,0,0,1,0,0,0,1,1,387
317315,1,17,0,0,0,0,0,1,1,0,299
317317,1,49,1,4856,1,1,1,1,0,0,414
317319,0,37,0,500,1,0,0,1,0,1,642
317326,0,18,0,0,0,1,0,1,0,0,535
317327,1,37,1,4000,1,0,0,1,0,1,99
317328,1,23,1,98,1,1,1,0,1,0,83
317329,1,16,0,0,0,0,0,1,1,1,247
317332,0,21,1,6760,1,0,0,1,1,0,604
317334,1,19,0,3900,1,0,1,1,1,1,80
317335,1,26,0,0,0,1,0,1,0,0,28
317337,1,52,0,15392,0,0,0,1,0,1,88
317340,1,19,1,1500,1,0,1,1,1,1,300
317341,1,36,1,672,1,0,1,1,1,0,113
317344,1,19,0,37,1,1,0,1,0,0,67
317345,1,18,0,0,1,1,1,1,0,0,270
317347,1,24,1,9000,0,1,0,1,1,0,8
317349,1,34,0,12000,1,1,0,1,0,0,29
317350,1,30,0,450,1,1,0,0,0,0,558
317351,1,27,0,0,0,1,1,1,1,1,22
317353,1,19,1,2899,1,0,0,0,1,0,497
317355,0,29,1,0,1,1,1,1,0,0,636
317360,1,19,0,2140,0,1,1,1,1,0,54
317361,1,24,0,0,1,1,1,1,0,0,477
317363,1,67,0,434,1,0,1,1,0,0,148
317364,1,42,0,3541,1,0,0,1,0,1,37
317368,1,27,1,0,1,0,0,1,1,1,7
317369,1,31,0,0,0,1,0,0,0,0,267
317371,1,25,0,0,1,0,0,0,1,1,58
317373,1,31,1,1560,0,1,0,1,1,0,380
317374,1,32,1,5000,1,0,0,0,1,0,188
317377,1,20,1,4680,1,0,0,0,1,0,86
317379,1,20,1,4805,0,0,1,1,1,0,237
317380,1,16,0,0,0,0,1,1,1,1,47
317382,1,33,1,0,0,1,0,0,0,1,41
317383,1,29,0,0,1,1,0,0,0,0,631
317384,0,23,0,0,0,0,0,1,1,0,694
317386,1,41,1,6950,1,0,1,1,0,1,42
317387,1,35,1,8000,0,0,1,1,0,1,5
317391,1,22,1,800,1,0,1,1,1,1,44
317396,1,21,0,1187,0,0,0,0,1,0,34
317397,1,17,0,0,0,0,0,0,1,0,255
317399,1,23,0,4200,1,0,0,0,1,0,5
317413,1,47,0,0,0,0,1,1,0,1,194
317415,1,33,1,0,0,0,1,1,1,1,176
317418,1,22,1,71,1,1,1,1,0,0,77
317419,1,19,1,400,1,1,0,0,0,0,63
317420,1,46,0,0,1,0,0,0,0,0,232
317423,0,31,1,400,1,0,0,1,1,1,476
317424,1,19,1,0,0,1,1,1,1,0,12
317426,1,21,0,2904,1,0,1,1,1,0,163
317427,1,19,1,1000,1,0,0,0,1,1,35
317428,1,26,1,1200,1,1,0,0,0,0,317
317431,1,41,1,5882,1,1,0,1,0,0,509
317438,1,22,0,4000,0,1,0,1,1,0,349
317441,1,27,0,3000,0,0,1,1,0,0,19
317443,1,34,0,16,0,1,0,1,0,1,16
317444,1,21,0,10454,1,0,0,0,1,0,160
317449,0,18,0,327,1,0,1,1,1,0,956
317452,1,24,1,0,0,1,1,1,0,0,121
317456,1,54,1,2000,1,0,1,1,0,0,98
317457,1,19,1,1320,0,0,0,0,1,1,251
317460,1,29,1,12506,1,0,1,1,0,1,41
317466,1,18,0,0,1,0,0,1,1,0,679
317468,1,30,1,4100,1,1,0,0,0,0,366
317471,1,23,1,5835,0,1,0,1,0,0,40
317472,1,37,1,4300,1,1,0,1,0,1,236
317475,0,36,1,0,1,1,0,0,0,1,698
317477,1,24,1,800,0,0,0,1,1,1,202
317482,1,23,1,4500,1,0,1,1,1,1,231
317490,1,19,0,1500,1,0,0,0,0,1,20
317495,1,21,1,14097,0,1,1,1,1,0,285
317498,1,17,0,2520,0,0,0,1,1,1,482
317499,1,33,0,28000,0,1,0,1,0,1,28
317500,1,27,0,17000,1,1,1,1,0,0,29
317502,0,26,0,0,0,0,0,0,1,1,699
317507,1,33,1,3150,1,0,1,1,0,0,152
317509,1,19,1,4100,1,1,0,1,1,0,26
317516,0,27,1,200,1,1,1,1,0,0,540
317517,1,38,1,20000,1,0,0,1,0,1,531
317519,1,25,1,4992,0,1,0,0,0,1,130
317521,1,25,0,600,1,1,1,1,0,1,587
317523,1,18,0,779,1,0,0,0,1,1,23
317524,1,38,0,6800,1,1,1,1,0,0,37
317525,0,16,0,0,1,0,0,0,1,1,588
317526,1,20,0,0,0,1,0,1,1,0,604
317528,1,46,1,0,0,0,0,0,0,1,298
317529,0,34,1,0,1,0,1,1,1,0,740
317531,1,27,1,0,0,0,0,0,1,1,388
317533,1,19,0,1340,0,1,0,1,1,0,125
317547,1,19,0,711,1,0,0,1,0,1,391
317548,1,21,1,1576,0,1,0,1,1,0,616
317549,1,18,0,1000,1,0,0,1,1,1,31
317550,1,31,1,422,0,1,1,1,0,0,489
317555,1,28,1,3000,0,0,0,1,1,1,14
317556,1,41,1,0,0,0,0,1,0,0,343
317557,1,17,0,3048,1,0,0,0,1,0,187
317558,1,18,0,2000,0,0,1,1,1,1,294
317562,0,40,1,0,1,0,1,1,1,0,634
317564,1,17,0,0,0,0,1,1,1,0,713
317566,0,22,1,3600,1,0,1,1,1,0,1055
317572,1,26,1,200,0,1,1,1,1,0,106
317575,0,30,1,3510,0,0,1,1,1,0,728
317577,1,25,0,6500,1,0,1,1,1,1,193
317578,1,22,1,5000,1,1,1,1,1,1,132
317580,0,30,0,10000,0,1,1,1,0,0,629
317581,1,32,1,1800,1,1,0,0,0,0,661
317583,1,24,1,0,0,0,0,0,1,1,169
317584,1,31,1,6116,1,1,0,0,0,0,69
317587,0,35,1,500,1,1,0,0,0,0,1077
317589,1,22,1,106,1,1,1,1,1,0,23
317591,1,33,1,3000,1,1,1,1,0,0,405
317593,1,38,1,2500,1,1,0,0,0,0,132
317594,1,37,0,600,0,1,0,0,0,0,344
317599,1,32,1,3077,1,0,1,1,1,1,20
317600,1,25,0,4000,0,0,1,1,0,1,121
317601,0,31,0,0,0,1,1,1,0,0,364
317602,1,24,1,0,1,1,1,1,1,1,154
317603,1,30,1,0,1,0,1,1,1,1,62
317608,1,38,0,8470,0,1,1,1,0,0,304
317609,1,42,1,600,0,0,1,1,1,1,76
317610,1,28,1,0,0,1,1,1,0,0,510
317611,1,18,1,1300,1,1,1,1,1,0,386
317615,1,36,1,0,1,1,0,0,0,0,278
317618,1,26,0,2500,0,1,0,1,1,0,76
317625,1,43,0,3500,0,1,1,1,0,0,316
317633,1,43,1,0,1,1,1,1,0,0,394
317635,0,30,1,0,0,1,0,1,1,0,601
317636,1,38,1,0,0,1,1,1,1,0,15
317638,1,37,1,234,0,1,1,1,1,0,462
317639,1,48,0,4800,1,1,0,1,0,1,30
317640,1,34,1,7000,1,1,0,0,0,0,99
317643,1,19,0,5000,0,0,0,0,1,1,309
317644,1,22,1,900,1,1,1,1,0,0,163
317645,1,29,1,0,1,1,0,0,0,0,26
317646,1,31,0,3200,1,0,1,0,0,0,603
317652,1,57,1,2400,1,0,0,1,0,0,189
317653,1,22,0,190,0,1,1,1,0,0,356
317655,1,48,1,4410,0,0,1,1,1,0,21
317661,1,22,0,5000,1,0,1,1,1,1,20
317663,1,21,0,0,1,1,1,1,0,0,474
317664,0,20,1,7500,1,0,1,1,1,0,544
317669,1,19,0,4557,1,0,1,1,1,1,262
317670,1,24,1,700,1,0,0,1,1,1,450
317673,0,27,0,3309,1,1,0,0,0,0,662
317675,1,17,0,2300,1,0,1,1,1,1,54
317676,1,17,0,34314,1,0,1,1,1,0,34
317677,1,18,0,0,1,1,0,0,0,0,111
317682,0,25,1,687,1,1,0,1,0,1,562
317691,1,19,1,0,0,0,1,1,1,0,226
317695,1,52,1,14073,1,1,0,0,0,1,219
317697,0,42,1,10080,1,1,1,1,0,0,477
317698,1,19,0,0,1,1,1,1,0,0,469
317700,1,19,0,102,0,0,0,1,1,1,117
317701,0,18,0,100,0,0,0,0,1,1,596
317702,1,24,1,800,1,1,0,0,0,0,12
317705,1,46,1,0,1,1,1,1,0,0,139
317708,0,21,0,900,1,1,0,0,1,0,385
317711,1,22,0,300,0,1,0,1,1,0,490
317716,1,28,1,4000,1,1,1,1,0,0,201
317717,1,47,0,2000,1,0,1,1,1,1,17
317721,0,32,0,6500,1,1,0,0,0,0,575
317727,1,18,1,0,0,0,1,0,1,0,121
317728,1,34,0,4800,1,0,0,1,0,1,186
317733,1,17,0,0,1,0,1,1,1,1,33
317734,1,20,0,220,1,0,0,0,1,0,396
317735,1,22,1,0,0,1,1,1,1,0,86
317739,1,22,1,120,1,1,0,0,1,0,116
317743,1,34,1,23000,0,0,1,0,0,1,23
317746,1,21,0,3200,1,0,1,1,1,1,40
317750,1,24,1,0,1,1,0,1,0,1,58
317754,1,42,1,1500,1,1,0,1,0,0,130
317756,1,21,1,700,1,1,1,1,1,0,132
317760,1,22,0,2000,0,0,1,1,1,1,89
317761,1,24,0,10000,0,0,0,0,1,1,544
317763,1,19,1,162,0,0,1,1,1,0,402
317765,1,21,0,0,1,1,1,1,1,0,34
317768,1,29,1,10000,0,0,0,0,1,1,372
317770,1,59,0,10000,1,0,0,1,0,1,5
317776,1,23,0,2000,1,1,1,1,0,0,122
317781,1,26,0,3000,1,1,1,1,1,0,262
317782,0,22,1,0,0,1,0,0,1,0,513
317783,1,19,0,1500,0,0,1,1,0,0,92
317786,1,31,0,1018,1,0,0,1,1,1,69
317791,0,24,0,1800,0,1,1,1,0,0,869
317793,1,18,1,2042,0,1,0,1,1,0,7
317795,0,65,0,0,1,0,1,1,0,0,539
317798,0,24,1,0,0,1,0,0,1,0,649
317799,1,38,1,5000,1,1,0,1,0,1,146
317800,1,21,1,640,1,1,0,0,0,0,27
317801,1,29,1,6000,1,1,0,0,0,0,89
